sla_compliance,avg_cost,churn,max_latency,avg_latency,p95_latency,p99_latency,severity,cpu_util,reward,pattern,reaction_time,over_provisioning,under_provisioning,settling_time,action_entropy,replica_fairness,composite,agent,seed,seed_idx,episode_idx
97.5,1.082347502787451,53,21602.111018023374,500.95095180450477,14.65476337473412,20165.955131792856,19451.537920193812,0.5448061378904243,-53.64,flash_crowd,1.0,1.851692868284393,0.025,3.0,1.465383009381622,0.8464365802017167,0.6549249978558069,HPA,2001,1,1
98.33333333333333,0.6150084716084108,52,6794.672674367642,97.75596728384637,14.227156535392204,3733.058992760719,5063.86583356418,0.490714467106259,-41.26,flash_crowd,2.0,1.9880323292620117,0.008333333333333333,2.0,1.3791651005686947,0.8237005957138079,0.9916666666666667,HPA,2002,1,2
99.16666666666667,0.5004826121756857,56,3323.2089959716527,37.77482099078181,13.690893019334473,16.741920416362863,3123.2089959716527,0.4659380192387223,-28.279999999999998,flash_crowd,,2.0263986245236243,0.008333333333333333,1.0,1.6551643332995023,0.7931382687413421,0.9958333333333333,HPA,2003,1,3
97.5,0.7824809524059544,54,19023.024655056754,367.0249067792337,13.46819772244383,16515.770654013806,14089.657407281344,0.5163211249005106,-52.25,flash_crowd,2.0,1.882562710588059,0.016666666666666666,3.0,1.5163883862669942,0.8329629029645229,0.8855915750723429,HPA,2004,1,4
96.66666666666667,0.848990696009533,49,37795.76563609983,872.2986343321766,14.957002719797437,31815.65852415661,25685.84101136696,0.5779662935535439,-64.67,flash_crowd,1.0,1.7680835138657103,0.025,4.0,1.3457739804776823,0.8660013928056421,0.8302635671721541,HPA,3000,2,0
95.0,0.853721153235116,50,55884.8482767536,1716.806210863656,5918.635544387329,44905.92488312052,33958.47165415927,0.6536470620335388,-91.83,flash_crowd,2.0,1.6240920015688736,0.25,6.0,1.502674104735658,0.8950545842567512,0.8182914205883723,HPA,3001,2,1
95.83333333333334,0.9777103736509859,64,39771.69746033013,1192.0683007238401,14.822553931529352,37587.908451845346,28180.839413724694,0.6193499627924339,-78.46,flash_crowd,3.0,1.7080761323029208,0.025,5.0,1.7866551388191823,0.8824415875134288,0.7270817638582161,HPA,3002,2,2
95.0,0.8684272834569915,52,48532.73563765355,1694.2473327805394,14374.286171089809,44037.17797585047,33493.439601318176,0.6219914947654374,-88.23,flash_crowd,,1.6970288369906839,0.025,6.0,1.612379993855524,0.8786700670633796,0.8069790127253912,HPA,3003,2,3
96.66666666666667,1.0339774909761035,51,20357.01986388079,494.84589780878207,15.582144375015893,16619.336381509995,14353.223463931898,0.587844713507475,-65.26,flash_crowd,2.0,1.74882580841719,0.025,4.0,1.404739197642604,0.8671417260490895,0.6879660325824846,HPA,3004,2,4
99.16666666666667,0.6115969111239944,44,7994.601775680258,76.4043299185355,13.132796875133462,14.311235743070739,7794.601775680258,0.5208541108790812,-32.239999999999995,gradual_ramp,,1.8393102857324994,0.008333333333333333,1.0,1.4980279162155443,0.8607179704384279,0.9958333333333333,HPA,1000,0,0
98.33333333333333,0.9498823153741047,42,20443.3549070642,304.6567027594226,13.869024014493139,14943.77103100039,17493.562969032297,0.6253504652203034,-47.89,gradual_ramp,,1.6206177974225346,0.075,2.0,1.4004553210787836,0.909612569366425,0.76098796253274,HPA,1001,0,1
